top_quantile,CAGR,Sharpe,Max Drawdown,Trades
0.05,0.16287861316074026,0.5912599538874056,-0.6301591896824649,74.0
0.1,0.16287861316074026,0.5912599538874056,-0.6301591896824649,74.0
0.2,0.3218779728448531,0.7408864489841229,-0.6205618676710201,59.0
